scenario_id,scenario_name,probe_id,intro_text,probe_full_text,probe_question,patient_a_text,patient_b_text,pa_medical,pb_medical,pa_affiliation,pa_merit,pa_search,pa_personal_safety,pb_affiliation,pb_merit,pb_search,pb_personal_safety,choice1_text,choice2_text,probe_midpoint
July2025-PS-train,Personal Safety Focus Set B,Probe 1,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your squad is patrolling dismounted when it receives fire from a sniper and sustains one casualty. The squad leader got a good fix on the sniper's location and successfully ordered a SMAW fired into that location. You have not received any additional fire in the last 5 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.",Your squad is patrolling dismounted when it receives fire from a sniper and sustains one casualty. The squad leader got a good fix on the sniper's location and successfully ordered a SMAW fired into that location. You have not received any additional fire in the last 5 minutes.,0.312888889,0,,,,0.517996623,,,,1,Move to treat the casualty now,Wait in your current location,0.415442756
July2025-PS-train,Personal Safety Focus Set B,Probe 2,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your platoon is patrolling dismounted when your point squad encounters what seems to be an observation post and sustains one casualty. Your squad exchanged fire. Three enemy troops are reported fleeing the location. You have not received any additional fire in the last 2 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.",Your platoon is patrolling dismounted when your point squad encounters what seems to be an observation post and sustains one casualty. Your squad exchanged fire. Three enemy troops are reported fleeing the location. You have not received any additional fire in the last 2 minutes.,0.312888889,0,,,,0.502424559,,,,1,Move to treat the casualty now,Wait in your current location,0.407656724
July2025-PS-train,Personal Safety Focus Set B,Probe 3,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your unit is conducting a mounted patrol on JLTVs when you are ambushed, receiving small arms and RPG fire, and sustaining one casualty. Your unit returns fire at the suspected enemy location. You have not received any additional fire in the last 3 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.","Your unit is conducting a mounted patrol on JLTVs when you are ambushed, receiving small arms and RPG fire, and sustaining one casualty. Your unit returns fire at the suspected enemy location. You have not received any additional fire in the last 3 minutes.",0.312888889,0,,,,0.447417161,,,,1,Move to treat the casualty now,Wait in your current location,0.380153025
July2025-PS-train,Personal Safety Focus Set B,Probe 4,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your unit is conducting a mounted patrol on JLTVs when you are ambushed, receiving small arms and RPG fire, and sustaining one casualty. Your unit returns fire at the suspected enemy location. About six enemy troops are spotted withdrawing. You have not received any additional fire in the last 3 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.","Your unit is conducting a mounted patrol on JLTVs when you are ambushed, receiving small arms and RPG fire, and sustaining one casualty. Your unit returns fire at the suspected enemy location. About six enemy troops are spotted withdrawing. You have not received any additional fire in the last 3 minutes.",0.312888889,0,,,,0.727572189,,,,1,Move to treat the casualty now,Wait in your current location,0.520230539
July2025-PS-train,Personal Safety Focus Set B,Probe 5,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your unit is conducting a mounted patrol on JLTVs when you are ambushed, receiving small arms and RPG fire from what appears to be a dug-in position, and sustaining one casualty. Your patrol leader successfully calls in an air strike against that location. You have not received any additional fire in the last 3 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.","Your unit is conducting a mounted patrol on JLTVs when you are ambushed, receiving small arms and RPG fire from what appears to be a dug-in position, and sustaining one casualty. Your patrol leader successfully calls in an air strike against that location. You have not received any additional fire in the last 3 minutes.",0.312888889,0,,,,0.698438991,,,,1,Move to treat the casualty now,Wait in your current location,0.50566394
July2025-PS-train,Personal Safety Focus Set B,Probe 6,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"In the process of attacking a suspected enemy position, your platoon is pinned down by a heavy volume of fire and sustains one casualty. The enemy fire ceases. You have not received any enemy fire in the last 3 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.","In the process of attacking a suspected enemy position, your platoon is pinned down by a heavy volume of fire and sustains one casualty. The enemy fire ceases. You have not received any enemy fire in the last 3 minutes.",0.312888889,0,,,,0.330208475,,,,1,Move to treat the casualty now,Wait in your current location,0.321548682
July2025-PS-train,Personal Safety Focus Set B,Probe 7,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"During a company advance to contact, you make contact with a comparable enemy force and sustain one casualty. Your company successfully calls in supporting arms against the enemy location. You have not received any additional fire in the last 2 minutes.
The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in an exposed location and you would need to move across 100 ft of exposed area to reach them. They are screaming, but you can't see their injury.","During a company advance to contact, you make contact with a comparable enemy force and sustain one casualty. Your company successfully calls in supporting arms against the enemy location. You have not received any additional fire in the last 2 minutes.",0.312888889,0,,,,0.567196527,,,,1,Move to treat the casualty now,Wait in your current location,0.440042708
July2025-PS-train,Personal Safety Focus Set B,Probe 8,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your squad is patrolling dismounted when it receives fire from a sniper and sustains one casualty. Your unit does not have a good idea of the suspected sniper location. You have not received any additional fire in the last 5 minutes.
The casualty is in a location with cover, but you would need to move across 20 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in a location with cover, but you would need to move across 20 ft of exposed area to reach them. They are screaming, but you can't see their injury.",Your squad is patrolling dismounted when it receives fire from a sniper and sustains one casualty. Your unit does not have a good idea of the suspected sniper location. You have not received any additional fire in the last 5 minutes.,0.312888889,0,,,,0.273130796,,,,1,Move to treat the casualty now,Wait in your current location,0.293009843
July2025-PS-train,Personal Safety Focus Set B,Probe 9,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your squad is patrolling dismounted when it receives fire from a sniper and sustains one casualty. The squad leader got a good fix on the sniper's location and successfully ordered a SMAW fired into that location. You have not received any additional fire in the last 5 minutes.
The casualty is in a location with cover, but you would need to move across 20 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in a location with cover, but you would need to move across 20 ft of exposed area to reach them. They are screaming, but you can't see their injury.",Your squad is patrolling dismounted when it receives fire from a sniper and sustains one casualty. The squad leader got a good fix on the sniper's location and successfully ordered a SMAW fired into that location. You have not received any additional fire in the last 5 minutes.,0.312888889,0,,,,0.819202357,,,,1,Move to treat the casualty now,Wait in your current location,0.566045623
July2025-PS-train,Personal Safety Focus Set B,Probe 10,Imagine that you are deployed as a military medic in a foreign country. You are the only medic with your unit. It will be at least 30 minutes before any casualty can be evacuated.,"Your platoon is patrolling dismounted when your point squad encounters what seems to be an observation post and sustains one casualty. Your squad exchanged fire. You have not received any additional fire in the last 2 minutes.
The casualty is in a location with cover, but you would need to move across 20 ft of exposed area to reach them. They are screaming, but you can't see their injury.
You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","You are currently in a location with cover. Do you move to treat the casualty now, or wait in your current location?","The casualty is in a location with cover, but you would need to move across 20 ft of exposed area to reach them. They are screaming, but you can't see their injury.",Your platoon is patrolling dismounted when your point squad encounters what seems to be an observation post and sustains one casualty. Your squad exchanged fire. You have not received any additional fire in the last 2 minutes.,0.312888889,0,,,,0.658605054,,,,1,Move to treat the casualty now,Wait in your current location,0.485746972
