EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
PLAYER_POSITIONS,615,10/15/2025 6:08:11 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,615,10/15/2025 6:08:11 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,1130,10/15/2025 6:08:11 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,1130,10/15/2025 6:08:11 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,1636,10/15/2025 6:08:12 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,1636,10/15/2025 6:08:12 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,2149,10/15/2025 6:08:12 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,2149,10/15/2025 6:08:12 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,2653,10/15/2025 6:08:13 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,2653,10/15/2025 6:08:13 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,3161,10/15/2025 6:08:13 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,3161,10/15/2025 6:08:13 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,3665,10/15/2025 6:08:14 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,3665,10/15/2025 6:08:14 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,4178,10/15/2025 6:08:14 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,4178,10/15/2025 6:08:14 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.2)","(-4.2, 1.5, -4.3)","(-4.3, 0.7, -4.4)",
PLAYER_POSITIONS,4688,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.3)","(-4.3, 1.5, -4.3)","(-4.4, 0.6, -4.4)",
PLAYER_GAZE,4688,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.3)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,4688,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.3)","(-4.3, 1.5, -4.3)","(-4.4, 0.6, -4.4)",
PLAYER_GAZE,4688,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.3)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,5195,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.3)","(-4.3, 1.5, -4.3)","(-4.3, 0.6, -4.4)",
PLAYER_GAZE,5195,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.3)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,5195,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.7, -4.3)","(-4.3, 1.5, -4.3)","(-4.3, 0.6, -4.4)",
PLAYER_GAZE,5195,10/15/2025 6:08:15 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.3)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,5696,10/15/2025 6:08:16 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.2)","(-4.3, 1.5, -4.2)","(-4.4, 0.6, -4.3)",
PLAYER_GAZE,5696,10/15/2025 6:08:16 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.4)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,5696,10/15/2025 6:08:16 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.2)","(-4.3, 1.5, -4.2)","(-4.4, 0.6, -4.3)",
PLAYER_GAZE,5696,10/15/2025 6:08:16 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.4)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,6211,10/15/2025 6:08:16 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.6, -4.1)","(-4.2, 1.5, -4.1)","(-4.4, 0.7, -4.3)",
PLAYER_POSITIONS,6211,10/15/2025 6:08:16 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.6, -4.1)","(-4.2, 1.5, -4.1)","(-4.4, 0.7, -4.3)",
PLAYER_POSITIONS,6722,10/15/2025 6:08:17 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.6, -4.1)","(-4.2, 1.5, -4.0)","(-4.5, 0.7, -4.2)",
PLAYER_POSITIONS,6722,10/15/2025 6:08:17 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.6, -4.1)","(-4.2, 1.5, -4.0)","(-4.5, 0.7, -4.2)",
PLAYER_POSITIONS,7224,10/15/2025 6:08:17 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.6, -4.0)","(-4.2, 1.5, -4.1)","(-4.5, 0.7, -4.3)",
PLAYER_POSITIONS,7224,10/15/2025 6:08:17 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.0, 0.6, -4.0)","(-4.2, 1.5, -4.1)","(-4.5, 0.7, -4.3)",
PLAYER_POSITIONS,7735,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.6, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.7, -4.3)",
PLAYER_GAZE,7735,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,7735,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.6, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.7, -4.3)",
PLAYER_GAZE,7735,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.8, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,8245,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_GAZE,8245,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,8245,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_GAZE,8245,10/15/2025 6:08:18 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,8754,10/15/2025 6:08:19 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.2, 0.7, -4.2)","(-4.4, 1.5, -4.1)","(-4.4, 0.7, -4.3)",
PLAYER_POSITIONS,8754,10/15/2025 6:08:19 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.2, 0.7, -4.2)","(-4.4, 1.5, -4.1)","(-4.4, 0.7, -4.3)",
PLAYER_POSITIONS,9264,10/15/2025 6:08:19 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.7, -4.2)",
PLAYER_GAZE,9264,10/15/2025 6:08:19 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,9264,10/15/2025 6:08:19 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.7, -4.2)",
PLAYER_GAZE,9264,10/15/2025 6:08:19 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,9768,10/15/2025 6:08:20 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.7, -4.2)",
PLAYER_GAZE,9768,10/15/2025 6:08:20 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,9768,10/15/2025 6:08:20 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.7, -4.2)",
PLAYER_GAZE,9768,10/15/2025 6:08:20 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,10281,10/15/2025 6:08:20 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,10281,10/15/2025 6:08:20 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,10780,10/15/2025 6:08:21 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,10780,10/15/2025 6:08:21 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,11285,10/15/2025 6:08:21 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,11285,10/15/2025 6:08:21 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,11796,10/15/2025 6:08:22 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,11796,10/15/2025 6:08:22 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_POSITIONS,12308,10/15/2025 6:08:22 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_GAZE,12308,10/15/2025 6:08:22 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,12308,10/15/2025 6:08:22 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.1, 0.7, -4.1)","(-4.3, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_GAZE,12308,10/15/2025 6:08:22 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,12824,10/15/2025 6:08:23 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.2, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_GAZE,12824,10/15/2025 6:08:23 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
PLAYER_POSITIONS,12824,10/15/2025 6:08:23 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-4.2, 0.7, -4.1)","(-4.4, 1.5, -4.1)","(-4.5, 0.6, -4.2)",
PLAYER_GAZE,12824,10/15/2025 6:08:23 AM,8ea092fc-05c9-4a89-be29-0bbb5866b8ac,2.0,,,,,,,,,,,,,,,,,,Attacker 1,,,,,,,,,"(-3.9, 1.5, 9.5)",,,"(-0.5, 0.0, -13.6)",
