EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
VOICE_CAPTURE,9111,2/7/2025 10:18:18 AM,5cbe1fe5-33aa-4558-a153-a9b5bccf137d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Just have a bunch of people and you're gonna treat them and you're gonna treat them take care of them,
VOICE_CAPTURE,14347,2/7/2025 10:18:23 AM,5cbe1fe5-33aa-4558-a153-a9b5bccf137d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,last about scripted,
VOICE_CAPTURE,17919,2/7/2025 10:18:27 AM,5cbe1fe5-33aa-4558-a153-a9b5bccf137d,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,yeah,
SESSION_START,35823,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,restricted,100,Infinity,none,US Soldier 1,agony,supine,"(-0.3, 0.0, -13.5)",faint,"(0.0, -1.0, 0.0, 0.2)",low,IMMEDIATE,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,leftLeg,L Thigh Amputation,"(-0.2, 0.6, -13.6)",tourniquet,1,0,high,False,False,,,,,US Soldier 1,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,fast,100,Infinity,normal,US Soldier 2,agony,fetal,"(1.7, 0.0, -11.0)",fast,"(0.0, -1.0, 0.0, -0.2)",low,IMMEDIATE,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,abdomen,L Stomach Puncture,"(1.8, 1.1, -11.1)",woundpack,1,0,high,False,False,,,,,US Soldier 2,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,none,100,Infinity,none,US Soldier 3,dead,supine,"(-1.8, 0.0, -10.9)",none,"(0.0, -0.7, 0.0, 0.7)",none,EXPECTANT,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,neck,R Neck Puncture,"(-1.8, 1.5, -10.9)",woundpack,1,0,high,False,False,,,,,US Soldier 3,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,normal,100,Infinity,normal,US Soldier 4,upset,recovery,"(2.7, 0.0, -14.2)",normal,"(0.0, -0.8, 0.0, 0.6)",normal,DELAYED,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,rightLeg,R Calf Shrapnel,"(2.7, 0.3, -14.1)",gauzeWrap,1,0,medium,False,False,,,,,US Soldier 4,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,fast,100,Infinity,normal,Civilian 1,agony,prone,"(1.1, 0.0, -16.0)",fast,"(0.0, 0.1, 0.0, 1.0)",low,IMMEDIATE,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,rightLeg,R Shin Amputation,"(1.2, 0.5, -16.2)",tourniquet,1,0,high,False,False,,,,,Civilian 1,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,fast,100,Infinity,normal,Civilian 2,agony,recovery,"(3.5, 0.0, -17.3)",faint,"(0.0, -0.1, 0.0, 1.0)",low,IMMEDIATE,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,leftLeg,L Calf Shrapnel,"(3.4, 0.3, -17.4)",gauzeWrap,1,0,medium,False,False,,,,,Civilian 2,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,fast,100,Infinity,normal,Attacker 1,agony,fetal,"(-1.3, 0.0, -16.4)",fast,"(0.0, 0.8, 0.0, 0.6)",low,IMMEDIATE,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,rightHand,R Wrist Amputation,"(-1.7, 1.6, -17.0)",tourniquet,1,0,high,False,False,,,,,Attacker 1,
PATIENT_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,normal,100,Infinity,normal,Attacker 2,agony,kneeling,"(1.5, 0.0, -20.0)",normal,"(0.0, -0.9, 0.0, 0.5)",normal,DELAYED,still,
INJURY_RECORD,35824,2/7/2025 10:18:44 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,chest,L Shoulder Puncture,"(1.6, 1.5, -20.1)",woundpack,1,0,medium,False,False,,,,,Attacker 2,
PLAYER_POSITIONS,36234,2/7/2025 10:18:45 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,36234,2/7/2025 10:18:45 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,36738,2/7/2025 10:18:45 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,36738,2/7/2025 10:18:45 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,37273,2/7/2025 10:18:46 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,37273,2/7/2025 10:18:46 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,37795,2/7/2025 10:18:46 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,37795,2/7/2025 10:18:46 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,38326,2/7/2025 10:18:47 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,38326,2/7/2025 10:18:47 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.5)","(-3.7, 0.8, -19.6)",
PLAYER_POSITIONS,38852,2/7/2025 10:18:47 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,38852,2/7/2025 10:18:47 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.3)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,39378,2/7/2025 10:18:48 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.7, 0.8, -19.5)",
PLAYER_POSITIONS,39378,2/7/2025 10:18:48 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.7, 0.8, -19.5)",
PLAYER_POSITIONS,39878,2/7/2025 10:18:48 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,39878,2/7/2025 10:18:48 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,40406,2/7/2025 10:18:49 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,40406,2/7/2025 10:18:49 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,40907,2/7/2025 10:18:50 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,40907,2/7/2025 10:18:50 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.6)",
PLAYER_POSITIONS,41407,2/7/2025 10:18:50 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.5)",
PLAYER_POSITIONS,41407,2/7/2025 10:18:50 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.5)",
PLAYER_POSITIONS,41921,2/7/2025 10:18:51 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.5)",
PLAYER_POSITIONS,41921,2/7/2025 10:18:51 AM,8b0048ab-076f-471e-a10a-5400780300aa,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"(-3.9, 0.9, -19.2)","(-3.9, 1.7, -19.4)","(-3.8, 0.8, -19.5)",
